0.00346444	0.004080734	0.00474533	0.005358605	0.005567342	0.005501357	0.00519817	0.004587052	0.004151032	0.003841807	0.002862379	0.001899771	0.001307198	0.000938888	0.000695217	0.000562384	0.000458878	0.000366585	0.000380385	0.000390736	0.000369604	0.000366585	0.000377798	0.000396774	0.000399362	0.000377367	0.000639151	0.001069565	0.00081123	0.000294562	3.70897E-05	3.57696E-05	1.26368E-05	4.46438E-06	1.57719E-06	5.57196E-07	1.96848E-07	6.95432E-08	2.45685E-08	8.67963E-09	3.06637E-09
0.002353144	0.003362431	0.004430733	0.005197921	0.005567342	0.005450707	0.005005543	0.004202574	0.003612429	0.003345703	0.002774145	0.001728148	0.000959566	0.000544141	0.000312266	0.000183084	0.000124534	9.15421E-05	0.000104089	0.000128717	0.000120817	0.00014591	0.000184943	0.000223047	0.00022537	0.00024721	0.000436335	0.000943767	0.000998599	0.000399161	6.64494E-05	4.40313E-05	1.55555E-05	5.49551E-06	1.94147E-06	6.85891E-07	2.42314E-07	8.56055E-08	3.0243E-08	1.06844E-08	3.77461E-09
0.003889522	0.004662995	0.005232886	0.00564005	0.005567342	0.005129018	0.004638759	0.004037708	0.003597999	0.003150672	0.002265022	0.001342671	0.000852413	0.000493721	0.000285292	0.000156495	1.73114E-05	-6.2321E-05	-6.37059E-05	-5.53964E-06	-1.38491E-05	6.43984E-05	3.73926E-05	0.000125334	7.27078E-05	9.97136E-05	0.000288061	0.000616285	0.0004681	3.947E-05	-0.000289446	6.00911E-06	1.40702E-06	3.29451E-07	7.71404E-08	1.80623E-08	4.22925E-09	9.9027E-10	2.3187E-10	5.42919E-11	1.27123E-11
0.003934901	0.004422855	0.004993566	0.005422672	0.005567342	0.005257773	0.004652734	0.003944709	0.003516829	0.003130634	0.002362534	0.001541103	0.001012077	0.00070496	0.0005278	0.000399068	0.000304052	0.000254398	0.000248268	0.000256851	0.00023233	0.00025869	0.000297309	0.000308343	0.000287501	0.000287501	0.000477534	0.000825722	0.000643046	0.000194937	4.35236E-05	1.59693E-05	4.65909E-06	1.3593E-06	3.9658E-07	1.15703E-07	3.37567E-08	9.8486E-09	2.87335E-09	8.38309E-10	2.44579E-10
0.00300058	0.00391221	0.004788559	0.005288583	0.005567342	0.005360886	0.004907903	0.004267192	0.003632144	0.003304602	0.002642114	0.001786236	0.001154673	0.000779219	0.000540531	0.000383294	0.000272661	0.000216038	0.000220829	0.000247399	0.000232154	0.000225621	0.000255674	0.000278324	0.000271355	0.000297924	0.00047389	0.001034022	0.0010558	0.000335818	0.000101921	3.19241E-05	9.94561E-06	3.09844E-06	9.65286E-07	3.00724E-07	9.36874E-08	2.91873E-08	9.09297E-09	2.83282E-09	8.82532E-10
0.00346444	0.004080734	0.00474533	0.005358605	0.005567342	0.005501357	0.00519817	0.004587052	0.004151032	0.003841807	0.002862379	0.001899771	0.001307198	0.000938888	0.000695217	0.000562384	0.000458878	0.000366585	0.000380385	0.000390736	0.000369604	0.000366585	0.000377798	0.000396774	0.000399362	0.000377367	0.000639151	0.001069565	0.00081123	0.000294562	3.70897E-05	3.57696E-05	1.26368E-05	4.46438E-06	1.57719E-06	5.57196E-07	1.96848E-07	6.95432E-08	2.45685E-08	8.67963E-09	3.06637E-09
0.003246729	0.003966028	0.0046283	0.005187923	0.005567342	0.00526548	0.005168914	0.004821431	0.004201739	0.003773657	0.002968438	0.00218603	0.001618802	0.001228739	0.000953489	0.000730704	0.000577872	0.000476745	0.000428842	0.000485108	0.000432644	0.000401469	0.00046686	0.000517044	0.000564946	0.000545937	0.000695728	0.001369405	0.001494104	0.00050944	0.0001688	5.68809E-05	1.9135E-05	6.4371E-06	2.16547E-06	7.28474E-07	2.45062E-07	8.244E-08	2.77332E-08	9.32957E-09	3.13851E-09
0.003064078	0.003868038	0.004552329	0.005115319	0.005567342	0.005160467	0.005032638	0.004592037	0.004152525	0.003678199	0.002900349	0.001969104	0.00140557	0.001126523	0.000859987	0.00067178	0.00049282	0.000417755	0.000423738	0.000461815	0.000453111	0.000428634	0.00049554	0.000548847	0.000555918	0.000573325	0.000919278	0.001662859	0.001662859	0.000572781	7.28895E-05	6.54062E-05	2.22437E-05	7.56474E-06	2.57266E-06	8.74922E-07	2.97548E-07	1.01192E-07	3.44138E-08	1.17036E-08	3.98023E-09
0.004050504	0.004573112	0.005112522	0.005575454	0.005567342	0.005169882	0.004894093	0.004397557	0.00388306	0.003386525	0.002571905	0.001843614	0.001380682	0.00107998	0.000873718	0.000712648	0.000526085	0.000419477	0.00036965	0.000366753	0.000343577	0.000340101	0.000374285	0.000390508	0.000363276	0.000345895	0.000503488	0.000869662	0.000636168	0.000191778	4.05572E-05	1.57985E-05	4.60926E-06	1.34476E-06	3.92338E-07	1.14466E-07	3.33957E-08	9.74327E-09	2.84262E-09	8.29343E-10	2.41963E-10
0.004050504	0.004573112	0.005112522	0.005575454	0.005567342	0.005169882	0.004894093	0.004397557	0.00388306	0.003386525	0.002571905	0.001843614	0.001380682	0.00107998	0.000873718	0.000712648	0.000526085	0.000419477	0.00036965	0.000366753	0.000343577	0.000340101	0.000374285	0.000390508	0.000363276	0.000345895	0.000503488	0.000869662	0.000636168	0.000191778	4.05572E-05	1.57985E-05	4.60926E-06	1.34476E-06	3.92338E-07	1.14466E-07	3.33957E-08	9.74327E-09	2.84262E-09	8.29343E-10	2.41963E-10
0.00346444	0.004080734	0.00474533	0.005358605	0.005567342	0.005501357	0.00519817	0.004587052	0.004151032	0.003841807	0.002862379	0.001899771	0.001307198	0.000938888	0.000695217	0.000562384	0.000458878	0.000366585	0.000380385	0.000390736	0.000369604	0.000366585	0.000377798	0.000396774	0.000399362	0.000377367	0.000639151	0.001069565	0.00081123	0.000294562	3.70897E-05	3.57696E-05	1.26368E-05	4.46438E-06	1.57719E-06	5.57196E-07	1.96848E-07	6.95432E-08	2.45685E-08	8.67963E-09	3.06637E-09
0.003430938	0.004106386	0.004768077	0.005350329	0.005567342	0.005357873	0.005057428	0.004513342	0.003949729	0.003659934	0.003006675	0.002136404	0.001434772	0.001037137	0.000774857	0.000600447	0.000484175	0.00041805	0.00040518	0.000404292	0.000371896	0.000339943	0.000382547	0.000422932	0.000431364	0.000402073	0.000603998	0.001130332	0.001125007	0.000442902	0.000115829	4.9605E-05	1.75246E-05	6.19116E-06	2.18724E-06	7.72714E-07	2.72987E-07	9.64419E-08	3.40713E-08	1.20368E-08	4.25242E-09
0.003664851	0.004434436	0.00490568	0.005497277	0.005567342	0.005387094	0.004903985	0.004316908	0.003879567	0.003476128	0.002646649	0.001790613	0.001208621	0.000865642	0.000671833	0.000526053	0.000430561	0.00035654	0.000340154	0.000337894	0.000313597	0.000368971	0.000338459	0.000310772	0.0003475	0.000310207	0.000454292	0.000728902	0.000581992	0.00021076	7.51504E-05	2.76168E-05	9.99827E-06	3.61973E-06	1.31048E-06	4.74439E-07	1.71764E-07	6.21849E-08	2.25132E-08	8.15059E-09	2.95081E-09
0.004113959	0.004645148	0.005164751	0.00550536	0.005567342	0.005241794	0.004754629	0.004107008	0.003611734	0.003184814	0.002414388	0.001599937	0.001052529	0.000722926	0.000527713	0.000390426	0.00030817	0.000261829	0.000257195	0.000262988	0.000247347	0.000254878	0.000280366	0.000302378	0.000279786	0.000266463	0.000428658	0.000757103	0.000622713	0.000209116	5.44512E-05	2.26563E-05	7.50739E-06	2.48765E-06	8.24308E-07	2.73143E-07	9.05087E-08	2.9991E-08	9.93781E-09	3.29299E-09	1.09117E-09
